parcel_id_clean,key_scope,parcel_id_type,parcel_display,n_findings,volumes,recommendations,record_ids
TERET::402,local,plot,"Plot 402, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3775
TERET::403,local,plot,"Plot 403, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3776
TERET::404,local,plot,"Plot 404, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3777
TERET::405,local,plot,"Plot 405, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3778
TERET::406,local,plot,"Plot 406, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3779
TERET::407,local,plot,"Plot 407, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3780
TERET::408,local,plot,"Plot 408, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3781
TERET::409,local,plot,"Plot 409, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3782
TERET::41,local,plot,"Plot 41, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3456
TERET::410,local,plot,"Plot 410, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3783
TERET::411,local,plot,"Plot 411, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3784
TERET::412,local,plot,"Plot 412, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3785
TERET::413,local,plot,"Plot 413, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3786
TERET::414,local,plot,"Plot 414, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3787
TERET::415,local,plot,"Plot 415, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3788
TERET::416,local,plot,"Plot 416, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3789
TERET::417,local,plot,"Plot 417, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3790
TERET::418,local,plot,"Plot 418, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3791|annex_09_teret_forest_excision_3792
TERET::419,local,plot,"Plot 419, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3793|annex_09_teret_forest_excision_3794
TERET::42,local,plot,"Plot 42, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3457
TERET::420,local,plot,"Plot 420, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3795
TERET::421,local,plot,"Plot 421, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3796
TERET::422,local,plot,"Plot 422, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3797
TERET::423,local,plot,"Plot 423, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3798
TERET::424,local,plot,"Plot 424, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3799|annex_09_teret_forest_excision_3800
TERET::425,local,plot,"Plot 425, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3801
TERET::426,local,plot,"Plot 426, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3802
TERET::427,local,plot,"Plot 427, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3803
TERET::428,local,plot,"Plot 428, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3804
TERET::429,local,plot,"Plot 429, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3805
TERET::43,local,plot,"Plot 43, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3458|annex_09_teret_forest_excision_3459
TERET::430,local,plot,"Plot 430, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3806
TERET::431,local,plot,"Plot 431, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3807
TERET::433,local,plot,"Plot 433, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3808
TERET::434,local,plot,"Plot 434, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3809|annex_09_teret_forest_excision_3810
TERET::435,local,plot,"Plot 435, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3811
TERET::436,local,plot,"Plot 436, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3812|annex_09_teret_forest_excision_3813
TERET::437,local,plot,"Plot 437, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3814
TERET::438,local,plot,"Plot 438, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3815
TERET::439,local,plot,"Plot 439, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3816
TERET::44,local,plot,"Plot 44, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3460
TERET::440,local,plot,"Plot 440, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3817
TERET::441,local,plot,"Plot 441, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3818
TERET::442,local,plot,"Plot 442, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3819
TERET::443,local,plot,"Plot 443, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3820
TERET::444,local,plot,"Plot 444, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3821
TERET::445,local,plot,"Plot 445, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3822
TERET::446,local,plot,"Plot 446, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3823
TERET::448,local,plot,"Plot 448, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3824|annex_09_teret_forest_excision_3825
TERET::449,local,plot,"Plot 449, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3826
TERET::45,local,plot,"Plot 45, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3461|annex_09_teret_forest_excision_3462
TERET::450,local,plot,"Plot 450, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3827
TERET::451,local,plot,"Plot 451, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3828
TERET::452,local,plot,"Plot 452, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3829
TERET::453,local,plot,"Plot 453, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3830|annex_09_teret_forest_excision_3831
TERET::454,local,plot,"Plot 454, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3832|annex_09_teret_forest_excision_3833
TERET::455,local,plot,"Plot 455, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3834
TERET::456,local,plot,"Plot 456, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3835
TERET::457,local,plot,"Plot 457, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3836
TERET::458,local,plot,"Plot 458, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3837
TERET::459,local,plot,"Plot 459, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3838|annex_09_teret_forest_excision_3839
TERET::46,local,plot,"Plot 46, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3463
TERET::460,local,plot,"Plot 460, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3840
TERET::461,local,plot,"Plot 461, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3841
TERET::462,local,plot,"Plot 462, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3842
TERET::463,local,plot,"Plot 463, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3843
TERET::464,local,plot,"Plot 464, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3844
TERET::465,local,plot,"Plot 465, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3845|annex_09_teret_forest_excision_3846
TERET::466,local,plot,"Plot 466, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3847
TERET::467,local,plot,"Plot 467, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3848
TERET::468,local,plot,"Plot 468, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3849|annex_09_teret_forest_excision_3850
TERET::469,local,plot,"Plot 469, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3851
TERET::47,local,plot,"Plot 47, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3464
TERET::470,local,plot,"Plot 470, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3852
TERET::471,local,plot,"Plot 471, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3853
TERET::472,local,plot,"Plot 472, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3854
TERET::473,local,plot,"Plot 473, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3855
TERET::474,local,plot,"Plot 474, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3856
TERET::475,local,plot,"Plot 475, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3857
TERET::476,local,plot,"Plot 476, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3858
TERET::477,local,plot,"Plot 477, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3859
TERET::478,local,plot,"Plot 478, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3860
TERET::479,local,plot,"Plot 479, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3861
TERET::48,local,plot,"Plot 48, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3465
TERET::480,local,plot,"Plot 480, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3862
TERET::481,local,plot,"Plot 481, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3863
TERET::482,local,plot,"Plot 482, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3864
TERET::483,local,plot,"Plot 483, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3865|annex_09_teret_forest_excision_3866
TERET::484,local,plot,"Plot 484, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3867
TERET::485,local,plot,"Plot 485, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3868
TERET::486,local,plot,"Plot 486, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3869
TERET::487,local,plot,"Plot 487, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3870
TERET::488,local,plot,"Plot 488, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3871
TERET::489,local,plot,"Plot 489, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3872
TERET::49,local,plot,"Plot 49, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3466
TERET::490,local,plot,"Plot 490, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3873
TERET::491,local,plot,"Plot 491, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3874
TERET::492,local,plot,"Plot 492, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3875
TERET::493,local,plot,"Plot 493, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3876
TERET::494,local,plot,"Plot 494, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3877
TERET::495,local,plot,"Plot 495, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3878
TERET::496,local,plot,"Plot 496, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3879
TERET::497,local,plot,"Plot 497, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3880
TERET::498,local,plot,"Plot 498, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3881
TERET::499,local,plot,"Plot 499, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3882
TERET::5,local,plot,"Plot 5, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3418
TERET::50,local,plot,"Plot 50, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3467
TERET::500,local,plot,"Plot 500, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3883|annex_09_teret_forest_excision_3884
TERET::501,local,plot,"Plot 501, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3885
TERET::502,local,plot,"Plot 502, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3886
TERET::503,local,plot,"Plot 503, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3887
TERET::504,local,plot,"Plot 504, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3888
TERET::505,local,plot,"Plot 505, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3889
TERET::506,local,plot,"Plot 506, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3890
TERET::507,local,plot,"Plot 507, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3891
TERET::508,local,plot,"Plot 508, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3892|annex_09_teret_forest_excision_3893
TERET::509,local,plot,"Plot 509, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3894
TERET::51,local,plot,"Plot 51, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3468
TERET::510,local,plot,"Plot 510, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3895
TERET::511,local,plot,"Plot 511, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3896
TERET::512,local,plot,"Plot 512, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3897
TERET::513,local,plot,"Plot 513, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3898
TERET::514,local,plot,"Plot 514, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3899
TERET::515,local,plot,"Plot 515, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3900
TERET::516,local,plot,"Plot 516, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3901
TERET::517,local,plot,"Plot 517, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3902
TERET::518,local,plot,"Plot 518, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3903
TERET::519,local,plot,"Plot 519, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3904
TERET::52,local,plot,"Plot 52, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3469
TERET::520,local,plot,"Plot 520, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3905
TERET::521,local,plot,"Plot 521, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3906
TERET::522,local,plot,"Plot 522, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3907
TERET::523,local,plot,"Plot 523, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3908
TERET::524,local,plot,"Plot 524, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3909
TERET::525,local,plot,"Plot 525, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3910
TERET::526,local,plot,"Plot 526, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3911
TERET::527,local,plot,"Plot 527, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3912
TERET::528,local,plot,"Plot 528, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3913
TERET::529,local,plot,"Plot 529, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3914|annex_09_teret_forest_excision_3915
TERET::53,local,plot,"Plot 53, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3470
TERET::530,local,plot,"Plot 530, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3916
TERET::531,local,plot,"Plot 531, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3917
TERET::532,local,plot,"Plot 532, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3918
TERET::533,local,plot,"Plot 533, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3919
TERET::534,local,plot,"Plot 534, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3920
TERET::535,local,plot,"Plot 535, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3921
TERET::536,local,plot,"Plot 536, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3922
TERET::537,local,plot,"Plot 537, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3923
TERET::538,local,plot,"Plot 538, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3924|annex_09_teret_forest_excision_3925
TERET::539,local,plot,"Plot 539, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3926
TERET::54,local,plot,"Plot 54, Teret Forest Excision Scheme",2,2,,annex_09_teret_forest_excision_3471|annex_09_teret_forest_excision_3472
TERET::540,local,plot,"Plot 540, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3927
TERET::541,local,plot,"Plot 541, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3928
TERET::542,local,plot,"Plot 542, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3929
TERET::543,local,plot,"Plot 543, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3930
TERET::544,local,plot,"Plot 544, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3931
TERET::545,local,plot,"Plot 545, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3932
TERET::546,local,plot,"Plot 546, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3933
TERET::547,local,plot,"Plot 547, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3934
TERET::548,local,plot,"Plot 548, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3935
TERET::549,local,plot,"Plot 549, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3936
TERET::55,local,plot,"Plot 55, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3473
TERET::550,local,plot,"Plot 550, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3937
TERET::551,local,plot,"Plot 551, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3938
TERET::552,local,plot,"Plot 552, Teret Forest Excision Scheme",1,2,,annex_09_teret_forest_excision_3939
